E_0,PX_0,PY_0,PZ_0,E_1,PX_1,PY_1,PZ_1,E_2,PX_2,PY_2,PZ_2,E_3,PX_3,PY_3,PZ_3,is_signal_new
542.93384,-170.76598,272.80072,437.25955,65.09051,-20.106632,32.787495,52.511696,44.233505,-13.696416,22.572248,35.489506,29.75841,-11.989083,12.114386,24.393984,0
153.70924,54.110905,-48.97099,-135.27892,138.89021,49.985527,-44.90565,-121.55418,96.573524,33.122288,-34.860153,-83.7504,99.529465,36.424343,-31.353104,-87.15713,0
182.30893,165.69469,63.15821,42.342106,172.04185,148.62843,75.394585,42.70417,144.36116,131.33836,50.11975,32.838863,27.73777,25.372976,9.305594,6.245142,0
122.974205,-25.930828,119.198685,15.553787,72.04855,-22.153097,67.46178,12.212413,66.008385,-1.7761422,62.679005,20.62267,56.408394,-8.351811,52.08659,19.978514,0
86.82501,43.068058,4.580717,75.25119,94.67796,34.060997,-9.5973015,87.81604,58.766422,29.261505,3.0866718,50.869724,56.592384,26.026852,-0.0863625,50.252296,1
311.27905,-277.20984,95.53757,104.50796,200.73209,-178.79538,62.140602,66.81413,26.043633,-20.72927,-2.9240716,15.49251,20.663683,-18.728287,5.1858187,7.0246973,1
454.7918,105.718285,38.42697,-440.66156,186.51077,78.11752,-8.413356,-169.15417,155.34799,66.53,-10.401998,-139.99484,114.56388,48.92793,-6.4573903,-103.388794,1
149.07678,128.07303,54.483112,-53.411427,134.41681,111.47912,73.02744,-17.52931,105.53237,85.593216,60.17756,-13.767509,47.961388,38.520287,27.529305,-7.656348,1
417.8418,-9.410684,-225.58545,351.5884,319.00604,-17.390495,-162.50539,273.96063,157.06532,-35.788883,-40.174065,147.56258,81.89396,-14.91484,-40.97995,69.31675,1
106.185715,17.483654,-90.66093,-52.443542,76.67053,26.99834,-62.193684,-35.796722,71.7502,11.813788,-61.260017,-35.43635,46.12147,19.436646,-35.3713,-22.322145,1
103.30489,52.179913,44.628326,77.184654,88.98268,44.19941,39.00159,66.65737,68.41505,31.055086,32.481323,51.586468,49.760834,27.370598,17.401072,37.738487,1
175.21805,36.485756,-80.04996,-151.5327,149.0469,55.787754,-54.683323,-126.934784,143.36276,52.00966,-53.20368,-122.544876,135.55559,51.671272,-51.950462,-114.04625,1
98.1975,70.85411,-46.523952,49.577885,44.173885,32.119064,-20.623625,22.234299,53.417007,24.609926,-28.892464,37.589275,43.50422,31.14829,-20.791248,22.138771,1
171.69518,142.80975,93.34803,-19.254997,39.970272,39.43658,2.202119,6.126131,41.557373,35.23058,13.902791,-17.10363,33.45587,27.897175,18.134228,-3.4918153,1
338.2055,-174.97256,67.15337,281.52795,132.15219,-66.34477,35.005993,108.79869,103.173195,-51.38619,28.491415,84.80806,36.05519,-17.774632,10.958291,29.393112,0
673.9884,-62.871574,296.37668,602.05347,156.20074,-15.657807,68.387436,139.55882,100.31015,-9.62162,44.00822,89.62604,101.22981,-10.105012,43.1578,91.00971,0
285.39514,155.91089,-131.99782,199.29564,246.25237,133.97218,-114.59649,171.92825,116.783905,65.50754,-49.176086,83.24034,19.559872,10.696024,-9.740758,13.164394,0
565.2468,-170.45628,-29.992205,-538.0977,350.75104,-104.80806,-18.414988,-334.21918,233.21239,-70.59251,-13.164206,-221.88153,193.55962,-56.988003,-18.63136,-184.03957,0
321.2756,13.260508,116.18351,299.2383,199.83575,1.1587751,74.43751,185.45093,163.74072,-2.3695679,59.743908,152.43384,159.59575,0.5514133,59.516193,148.08214,0
520.40594,-242.3766,40.063988,-458.77097,216.11108,-106.78112,16.691805,-187.14479,145.6112,-71.78202,10.892943,-126.219284,113.93944,-55.734913,8.093853,-99.04698,0
226.39177,-84.4656,182.97577,103.14391,53.414948,-17.207035,41.938305,28.253376,48.52834,-20.180393,38.834003,20.968351,42.816547,-3.863124,32.30919,27.828928,0
651.47687,-278.71295,7.7100487,588.7969,222.04456,-102.75768,4.385853,196.78773,146.08612,-67.85592,3.0297062,129.33502,129.31956,-59.623238,2.1842117,114.73381,0
112.17867,107.190926,27.08922,18.982468,101.2035,97.39191,21.70196,16.911245,94.30768,90.77361,19.831306,16.149565,43.86099,42.010002,9.441157,8.355271,0
1188.8319,-152.15678,-281.74976,1144.8959,246.90532,-33.53193,-59.632763,237.23782,230.33386,-31.867575,-56.114643,221.10924,137.30733,-18.864304,-33.38403,131.84439,0
110.24508,19.284971,-57.922703,-91.79884,88.69348,15.51499,-46.599506,-73.853264,35.797573,6.556641,-22.639849,-26.942793,37.84391,8.743611,-21.647442,-29.784206,0
244.0318,185.53534,91.34735,129.5524,114.82158,89.707794,44.949295,55.821747,92.986374,72.926186,36.45672,44.711796,68.32733,53.241238,27.43605,32.88249,0
145.33383,3.3285966,81.96968,119.9659,132.5301,4.6625,74.85646,109.26573,117.798195,4.7590137,66.79434,96.91379,88.888176,1.741443,52.590897,71.639885,0
155.90756,9.056708,-54.70035,145.71553,101.464264,-24.087461,-38.745617,90.62874,83.05743,-18.99572,-36.232117,72.28369,99.62689,0.7681949,-35.896996,92.93188,0
110.87246,-13.721139,-107.74243,22.271091,69.932396,-9.022927,-68.20323,12.547734,67.76411,-0.0263934,-65.69133,16.63198,52.093678,-4.9041357,-51.27299,7.7962093,0
136.81877,-91.62869,-68.90367,-74.67156,118.57791,-83.60008,-57.60146,-61.268417,74.632744,-53.171013,-36.204998,-37.842945,58.59642,-39.383396,-30.185722,-31.165855,0
164.96683,-90.404274,129.8962,-46.562866,153.9599,-88.96199,114.99514,-50.651066,118.303,-64.8318,93.152725,-33.391724,71.14778,-41.90184,53.13011,-21.987118,0
546.54205,350.7217,56.770607,415.3066,117.279274,74.86879,12.008215,89.47008,75.77844,50.344738,5.420382,56.37729,75.38961,47.65994,8.297437,57.821068,0
94.817894,-29.746616,89.72099,-7.4642897,62.49586,-19.667065,59.096165,-5.1558642,53.705196,-16.559433,51.08368,-0.700461,43.019165,-13.984467,40.538555,-3.4218118,0
637.4636,432.5401,-123.09114,-451.79364,95.740746,64.87816,-18.693525,-67.8798,28.063007,19.67439,-6.570643,-18.901783,15.925656,10.90198,-3.1618571,-11.170318,0
273.24448,59.35349,60.41933,259.78687,132.62665,33.118813,43.18855,120.945114,118.308014,30.037786,38.560265,107.73868,105.14649,26.495512,33.525124,96.07205,1
159.7262,151.04808,15.099146,49.688545,73.87038,71.943565,1.071491,16.727453,49.276695,47.99138,0.71475923,11.158379,36.56994,34.206207,0.86298215,12.905467,1
109.93175,-51.89977,-92.76418,28.03945,86.895294,-41.66513,-72.960976,22.169933,66.96437,-24.456171,-60.586266,14.677429,40.940426,-19.405941,-34.573864,10.206654,1
232.88364,49.825256,225.11824,-32.772095,74.60456,-7.477925,74.22884,-0.018821748,74.18157,15.871084,71.70802,-10.439057,38.39861,-4.561618,38.113876,-0.98845774,1
61.148502,14.800339,-58.627617,9.104501,56.940933,33.170036,-44.564342,12.491503,36.144005,11.684268,-33.521442,6.795586,36.80762,21.820063,-27.786928,10.323401,1
134.41289,115.8157,-28.280264,62.078793,75.66354,58.71846,-1.2416453,47.70296,64.01649,56.617226,-10.239621,28.066893,67.75901,49.87647,21.363976,40.58573,1
137.01451,-92.31092,-14.111957,100.26227,135.05637,-67.29829,22.30955,114.94975,117.42934,-59.48052,18.586143,99.530266,68.181274,-47.377254,-1.8260338,48.99743,1
457.02246,-200.94441,-55.607872,-406.6923,269.87766,-96.205246,17.65478,-251.52893,110.44001,-46.938087,-11.85073,-99.26415,107.13945,-44.803658,-10.584852,-96.74427,1
187.1018,-159.75795,-91.315315,-33.8526,44.650322,-38.12493,-21.791656,-8.078647,35.973164,-13.688992,-32.619083,-6.5326457,34.233482,-31.89546,-11.703788,-4.1991014,1
208.11307,-71.5302,185.95575,-60.12435,139.84264,-53.331913,125.87404,-29.4516,84.90288,-48.914024,69.12083,6.1829114,35.52928,-13.745992,31.775383,-7.9813952,1
346.74036,107.02519,-84.35278,318.8402,271.02606,83.43704,-68.04658,248.72285,175.58614,53.394962,-42.354897,161.81944,122.28767,40.5826,-25.799826,112.43529,1
238.83058,35.709843,-65.090454,-226.99799,143.8644,40.588913,-46.29827,-130.02296,189.53564,28.185518,-51.65415,-180.16989,164.56822,24.791107,-46.250053,-155.97766,1
270.48657,-130.9605,-2.0106533,-236.66074,73.461586,-53.6965,-18.098957,-46.751663,113.52321,-54.73956,-0.86159724,-99.45028,55.746754,-39.725704,-13.163987,-36.827686,1
160.7221,-3.951675,-69.96893,-144.63861,82.69952,2.9036555,-62.22819,-54.39146,56.5933,-10.85535,-36.4013,-41.951263,34.59959,1.4139994,-26.223415,-22.526976,1
146.11235,-93.60605,-94.978676,-59.714134,55.669704,-35.664482,-36.18746,-22.751451,38.656723,-35.76818,-8.096322,-12.224124,35.432236,-32.630283,-7.9192553,-11.313418,1
340.67865,18.01557,88.7972,328.40897,234.85678,-6.6439004,82.21402,219.89638,97.63495,8.245243,42.528046,87.498375,95.02953,6.6831245,41.79566,85.08273,1
189.62148,163.12952,-80.41634,53.64955,118.22873,58.618355,-83.7594,59.382515,49.44597,24.515541,-35.030106,24.83513,36.82954,32.120655,-13.67568,11.732608,1
222.85252,193.6656,80.522,75.319916,137.1,120.94141,44.119835,47.148994,60.107388,34.19234,34.307274,35.592033,38.5985,33.760098,13.711979,12.731128,1
360.9196,82.76734,-59.103493,-346.29364,208.8188,79.621124,-38.466774,-189.17209,153.821,36.165554,-19.964651,-148.17004,86.1723,32.060867,-15.98242,-78.37302,1
121.60949,-103.78759,22.178558,-59.372677,80.5421,-67.12649,23.76979,-37.630585,68.85388,-65.020996,-3.1414473,-22.433428,34.955547,-32.90314,-2.2742312,-11.580219,1
131.9879,-102.9263,-69.70353,-44.36667,123.62155,-94.62907,-66.259384,-44.01502,118.48365,-91.18725,-63.09771,-41.736557,47.656303,-35.81297,-26.311625,-17.212,0
545.74603,-352.1096,-344.78516,-234.47978,55.13803,-35.376755,-35.628574,-22.78799,8.9105215,-5.5210485,-5.889582,-3.7720337,8.608877,-6.0575233,-5.018494,-3.4976993,0
164.96451,43.130714,63.97,145.81108,105.87029,31.197683,41.719746,92.166626,98.77144,28.373173,42.49941,84.525505,83.87836,25.09114,33.133102,72.85747,0
176.20523,-125.07573,-90.65031,-84.775406,166.14294,-121.07852,-74.9609,-85.58233,66.58483,-48.481277,-30.161716,-34.25458,45.61385,-35.853943,-15.042006,-23.850702,0
829.6253,-231.25267,31.17214,796.13354,755.93384,-218.41351,8.985647,723.6372,133.91997,-37.191334,4.512038,128.57295,97.18803,-27.595459,1.1663473,93.180695,0
124.63394,88.08682,88.15903,1.5216861,61.23038,39.90868,45.42499,9.64506,47.574642,45.589577,10.12574,-9.077809,38.850857,27.160112,27.779541,0.12022201,0
92.55048,-59.536945,-29.151772,64.5842,66.68162,-36.999325,-12.360843,54.08047,40.93301,-26.09947,-13.923623,28.292433,35.25683,-21.924887,-11.601453,25.054932,0
395.73172,90.18833,376.2359,83.16376,122.0129,27.807072,116.0019,25.64124,15.493449,3.4946177,14.342998,4.70245,12.609295,1.6287843,11.955673,3.6610444,0
223.7438,134.98285,-33.90404,175.18971,173.73607,108.32305,-32.007236,132.0071,113.318596,70.1617,-20.29651,86.640015,41.106426,27.658674,-6.515179,29.70334,0
103.754074,-87.36706,-14.529448,-54.044437,70.25466,-63.570606,-2.03207,-29.839008,60.45982,-52.37347,-2.7572408,-30.080011,43.42588,-38.579037,-3.6804988,-19.593851,0
155.42815,-34.906017,150.53497,-16.694359,128.60355,-6.053811,124.19498,-32.8303,48.612522,-10.81464,47.114468,-5.142752,40.892654,-9.076742,39.604618,-4.614803,0
828.6601,-478.63892,-121.71318,665.4083,37.16892,-21.558958,-5.43352,29.786184,36.237698,-20.769022,-5.2954526,29.219454,17.314676,-9.914344,-2.441257,13.983706,0
253.33665,10.493596,149.09422,-204.54892,203.11557,8.611374,117.10872,-165.7327,190.62743,9.213802,107.009315,-157.48944,105.94324,15.64071,58.714893,-86.786514,0
216.75362,-146.93129,-153.7004,42.065636,153.97546,-103.15811,-110.6503,28.694233,41.231075,-27.725195,-29.65803,7.191411,32.797268,-21.997076,-23.30046,6.9912796,0
209.64864,-177.38834,111.19783,-10.998634,150.55342,-127.27652,80.00478,-8.139767,105.733246,-88.95455,56.844223,-5.9448543,34.034058,-28.066742,19.143314,-2.0269625,0
241.5842,79.174904,-185.19778,133.4018,81.16513,33.52548,-57.710255,46.188168,76.79697,26.744986,-55.753216,45.54184,78.36022,33.751587,-45.631,54.027454,0
104.90218,21.396156,87.94757,-53.027332,88.74953,13.927389,74.72422,-45.81263,81.21858,13.433129,67.75181,-42.728233,77.911644,3.5164087,68.67623,-36.6256,0
128.89186,-128.43414,1.6108036,-10.732649,90.31664,-87.75144,-6.4601145,-20.37271,34.447464,-34.4094,0.45819217,-1.5526705,30.604355,-30.481174,-0.31691298,-2.7247114,0
433.33328,190.50151,195.95,-336.28934,194.96541,90.147896,80.7345,-152.86206,103.36011,47.24193,42.664833,-81.432335,77.09861,36.11806,31.997232,-60.13201,0
253.4666,226.55771,-85.076,75.359146,175.82536,150.9554,-61.018982,66.36045,88.19751,78.44144,-30.406197,26.480272,65.836296,59.01745,-22.163612,18.977154,0
161.14383,-9.840862,72.27002,-143.69249,133.41438,-7.2132735,60.128128,-118.87798,112.22609,-6.7025585,50.220997,-100.138016,90.966095,-5.6969967,40.27151,-81.36694,0
200.09302,-180.97183,57.53228,63.05908,47.111465,-44.03378,7.3044167,15.071888,39.369976,-36.424316,11.216841,9.871501,38.478,-35.789745,7.3130646,12.09007,0
214.62202,6.221971,184.7221,109.094666,105.970436,2.1487234,91.01024,54.242542,68.053505,2.27312,58.526527,34.651955,62.374058,2.3594596,53.56493,31.870897,0
140.37093,-86.62227,-102.02397,42.328335,106.39915,-73.57365,-68.84322,34.180527,102.99327,-71.114204,-66.90111,32.781487,71.645775,-49.095478,-46.952583,22.764153,0
205.83473,187.78436,-4.96993,84.14436,48.20794,45.858463,-0.8759325,14.840468,34.45366,31.619837,-1.7370342,13.572884,24.136202,20.896923,-3.533256,11.549501,0
285.85397,-240.2869,112.870605,-105.99497,88.05382,-76.54104,26.96902,-34.170403,44.02279,-38.93174,9.313224,-18.319105,37.75619,-33.260036,13.220979,-12.021051,0
741.2334,-63.56947,253.01788,-693.80676,524.51154,-55.225365,170.35802,-492.99155,225.4949,-25.44568,74.02727,-211.47206,82.39873,-8.818749,26.661013,-77.465935,0
315.50195,-77.29805,166.43578,-256.643,283.13858,-65.85482,156.07205,-226.87465,229.48839,-55.993454,121.56777,-186.41602,44.60664,-10.892765,23.47497,-36.33216,0
202.86163,122.02883,-25.358772,-160.05855,126.28071,67.967186,-19.959396,-104.54138,60.610207,34.353607,-12.431425,-48.362038,32.92361,29.826723,0.823851,-13.915889,0
318.72845,111.512054,68.223076,-290.68628,238.43254,83.83666,56.226437,-216.00945,183.47484,63.96744,39.565804,-167.34912,154.41055,53.59479,33.121944,-140.97218,0
39.402287,-0.64677435,-37.623627,-11.68694,35.381516,-10.343409,-32.552597,-9.230049,33.622395,-3.9303916,-32.97679,-5.248685,27.853891,-16.7412,-22.024586,-3.238688,1
108.729225,20.310392,-106.344536,-10.018612,81.72087,16.13765,-79.987755,-4.4537253,100.509544,9.553963,-74.94708,-66.285934,53.294765,-8.27729,-51.82273,-9.285629,1
191.6002,98.61939,-159.64236,-38.719173,99.274666,78.809845,-59.575348,9.759382,42.2953,35.788895,-19.29187,-11.656372,37.864597,30.602205,-22.162355,2.4622843,1
254.21426,134.4555,25.598276,214.22264,128.72021,72.7434,32.444283,101.11706,132.6624,69.800964,16.272713,111.63483,96.56997,50.407894,10.161118,81.740776,1
101.89924,42.427322,88.07143,-28.754147,102.24178,3.9693565,91.814476,-44.807686,41.521072,1.6451604,36.86208,-19.038908,35.53878,11.375463,31.893225,-10.790088,1
280.47974,-49.5667,81.36085,263.80377,141.27693,-27.338366,36.564476,133.69676,129.43549,-13.208285,31.490747,124.84959,128.98141,-14.057811,29.708376,124.72369,1
71.65187,32.129707,63.77745,-5.8403,46.56811,15.269219,43.317062,7.68583,43.315105,11.838306,41.31033,5.432271,39.12934,12.567595,36.381363,7.0396986,1
676.92535,-210.47998,-85.16698,637.7089,629.0595,-195.80348,-79.312775,592.5254,76.76904,-21.919464,-25.172087,69.133125,48.564568,-14.582797,-15.797722,43.54643,1
390.9601,-151.03427,82.2049,-351.11368,332.61423,-129.11255,71.227776,-298.1422,61.921925,-23.454126,12.452065,-55.93903,40.508255,-21.370777,4.2767763,-34.14554,1
231.49092,-76.0594,49.647865,212.92746,173.2197,-61.81073,38.43857,157.18452,131.7971,-43.77591,29.238363,120.82742,94.863045,-42.279877,16.111217,83.37768,1
342.84137,-44.121986,154.08917,303.06763,160.6621,-18.936035,74.85388,140.89227,112.086754,-12.153142,52.105625,98.49236,62.055367,-31.521935,28.726469,45.078003,0
232.20857,62.86718,-128.84703,-182.6663,150.07825,39.464043,-87.46045,-115.39818,136.38417,33.556843,-78.961586,-106.0172,106.98913,27.78124,-61.883114,-82.73667,0
512.66046,-95.96741,213.1736,456.25436,352.51752,-76.01733,132.31184,317.77908,104.12348,-20.29214,43.495094,92.40186,92.06532,-17.192495,37.476875,82.31601,0
530.8842,69.54819,280.62692,-445.25235,186.39995,28.607393,90.79706,-160.25746,170.30583,26.164125,82.91896,-146.43756,91.21696,13.196315,44.520447,-78.51318,0
156.54256,-135.18727,-70.49953,35.49355,111.49029,-98.3789,-47.120842,23.050022,85.31263,-75.2405,-36.228977,17.452015,49.282936,-43.26025,-21.153568,10.482604,0
208.21747,31.982615,-133.86035,-156.2467,101.53935,16.179768,-68.12036,-73.53959,75.554276,11.629356,-50.450474,-55.026867,56.884415,8.935358,-38.592743,-40.823963,0
406.63852,171.38687,93.428505,356.72473,298.83972,125.27662,69.11383,262.36276,236.80516,99.90109,54.700367,207.61581,59.973095,25.081081,13.660026,52.736282,0
114.21786,-96.97862,-59.25473,11.390512,70.52705,-58.7631,-38.989956,-0.8635193,40.19161,-33.10249,-22.794527,-0.0001105109,36.07823,-28.096992,-22.17681,4.5151978,0
899.4698,147.32623,212.71776,861.44763,653.44464,96.11447,149.81918,628.7337,189.72011,30.446833,45.7707,181.58125,151.51888,24.728878,35.68803,145.1648,0
124.47245,-46.193203,84.38904,78.981445,110.78105,-34.235264,83.140114,64.7156,56.399933,-18.554111,40.35543,34.758263,47.874546,-15.318329,33.893887,30.141756,0
201.09221,5.0789638,-94.29616,-177.54018,112.78571,3.417425,-55.994167,-97.84473,125.782364,16.919323,-47.072,-115.40869,89.87522,11.88968,-35.681087,-81.62751,1
177.06062,-83.63166,-152.29262,-34.105213,57.063343,-8.075992,-56.28717,-4.770525,50.859207,-16.893877,-45.91316,-13.900999,45.10499,-21.304598,-38.79551,-8.688071,1
206.54631,-138.4573,34.66135,-149.29683,79.24781,-54.513348,12.160588,-56.219482,53.483715,-36.753258,9.028615,-37.7914,80.38184,-32.847263,9.589867,-72.73467,1
221.17857,62.02267,-106.05559,-183.91672,125.56318,62.085903,-57.19527,-92.95243,146.06903,46.62956,-69.80227,-119.53866,93.589905,41.363476,-46.676674,-69.781235,1
136.16055,78.26105,110.75761,12.151388,65.27549,31.04616,51.980625,24.393448,51.76669,28.615883,42.72883,5.9303055,47.39561,27.462185,38.434807,3.864973,1
177.67262,6.7667027,-84.24089,156.28577,87.11746,18.121971,-49.052254,69.677284,74.89528,14.375433,-45.90065,57.408886,87.4415,3.8059554,-41.390873,76.93066,1
228.26443,36.56623,-122.34637,189.20605,165.33534,36.814102,-84.440895,137.29616,160.9802,44.150993,-77.196815,134.1863,126.33399,19.80098,-63.106537,107.637184,1
199.04991,22.484146,-145.88863,133.5359,106.812645,-29.704939,-93.095116,43.126057,75.90216,-20.081526,-64.418106,34.75885,41.362595,-2.67595,-23.275837,34.087227,1
204.96141,-153.7658,133.52257,23.172945,112.40875,-49.658573,86.670555,51.555492,58.67662,-25.277481,45.809925,26.56023,29.436512,-17.263088,20.993979,11.302515,1
177.19296,156.22995,50.469128,-66.651436,64.26484,58.416992,18.336508,-19.524275,54.380005,49.577007,15.563389,-16.033907,47.073174,34.68981,31.003012,-7.163384,1
176.66216,118.97695,-79.16686,103.8586,105.25997,86.62362,-47.46991,36.367825,68.30323,56.21009,-30.803238,23.599092,71.3403,29.499796,-45.38962,46.464855,1
84.67918,77.4686,-33.777824,5.3140025,68.76577,63.1402,-26.904713,4.2640758,40.73477,37.252983,-16.219742,2.908034,37.93497,35.062634,-14.229017,2.6849287,1
210.66023,44.032173,-140.13594,150.99942,170.24583,35.855953,-111.384476,123.65878,102.62132,-8.392327,-69.0891,75.414856,85.291046,-4.330599,-56.247013,63.969387,1
593.6846,167.55812,167.2741,-544.4309,270.4344,64.413666,42.313564,-259.22037,159.06659,37.6354,32.138103,-151.17175,79.27274,7.9781876,31.778734,-72.184685,1
84.769745,64.0549,-50.77379,-22.47001,78.572266,59.452217,-46.860424,-21.050787,51.406933,28.111822,-36.339474,-23.06167,60.03271,31.478287,-30.441189,-41.065533,1
106.30002,-41.3286,47.005234,-85.919426,57.419144,-31.949902,27.545326,-38.954033,52.858555,-30.395527,24.388826,-35.711678,46.329758,-26.115665,21.838503,-31.424486,1
276.6904,-75.41458,-171.23596,-203.83438,83.86404,-49.662468,-43.488605,-51.725784,64.82106,-38.105545,-36.85442,-37.302666,57.509872,-33.810482,-30.74256,-34.91607,1
213.33551,-183.85023,-20.307053,106.29561,66.7567,-55.555294,-22.745241,29.20137,90.25762,-49.527733,-28.310005,69.94273,33.75925,-28.094637,-11.502401,14.767303,1
